P2.csv
id; best s1; best s2 ; best s3 ; best lap; total time
| id |   s1  |   s2  |   s3  | best lap | best s1 | best s2 | best s3 | pitstop | crash 
|----|-------|-------|-------|----------|---------|---------|---------|---------|-------
| 81 | 34.33 | 25.10 | 41.24 | 80.8743 |26.2642 |25.0217 |26.3269 |   0006 |false |
| 24 | 40.39 | 43.31 | 33.43 | 81.1668 |25.7143 |25.5344 |25.8156 |   0006 |true |
|  4 | 37.54 | 29.61 | 40.92 | 81.7662 |25.2340 |25.9554 |25.4547 |   0003 |false |
| 10 | 35.81 | 40.94 | 42.88 | 82.0419 |25.2696 |25.0716 |25.0010 |   0010 |true |
|  3 | 28.32 | 27.41 | 40.19 | 82.5231 |25.8454 |25.1990 |25.0500 |   0004 |false |
|  1 | 40.03 | 26.52 | 43.79 | 83.2254 |25.2344 |25.6722 |27.3346 |   0003 |true |
|  2 | 44.71 | 34.97 | 32.56 | 83.6596 |25.1355 |26.2863 |25.4321 |   0005 |true |
| 22 | 36.27 | 30.70 | 28.31 | 83.9262 |25.3636 |25.0852 |28.3117 |   0001 |true |
| 27 | 40.44 | 39.38 | 30.28 | 84.8607 |26.2767 |25.1024 |25.4133 |   0004 |false |
| 16 | 27.78 | 31.56 | 36.36 | 84.9864 |25.9222 |25.0465 |25.3617 |   0004 |true |
| 20 | 36.11 | 36.51 | 41.83 | 85.4810 |26.4122 |28.2659 |26.3630 |   0000 |true |
| 14 | 43.73 | 28.39 | 40.65 | 86.7038 |25.4312 |25.2307 |25.2936 |   0001 |true |
| 77 | 41.97 | 44.86 | 34.76 | 87.8691 |28.0249 |25.5283 |27.3849 |   0001 |true |
| 31 | 37.93 | 28.35 | 40.13 | 88.0008 |25.7121 |25.6000 |26.1205 |   0002 |true |
| 44 | 31.08 | 30.25 | 34.39 | 88.7825 |25.3144 |25.4799 |25.2979 |   0007 |false |
| 11 | 25.23 | 31.13 | 40.08 | 89.0907 |25.2290 |26.9295 |26.8724 |   0001 |true |
| 63 | 27.50 | 28.80 | 42.37 | 89.4198 |25.7675 |25.1711 |27.0947 |   0001 |true |
| 55 | 35.74 | 31.39 | 42.93 | 89.7803 |28.3604 |25.9959 |25.9114 |   0000 |true |
| 18 | 36.19 | 31.88 | 29.06 | 92.0628 |25.2782 |27.5159 |27.1538 |   0003 |true |
| 23 | 29.09 | 41.02 | 32.21 |102.3237 |29.0941 |25.0075 |29.7605 |   0000 |true |
