Q2.csv
id; best s1; best s2 ; best s3 ; best lap; total time
| id |   s1  |   s2  |   s3  | best lap | best s1 | best s2 | best s3 | pitstop | crash 
|----|-------|-------|-------|----------|---------|---------|---------|---------|-------
| -1094795586 | 30.99 | 42.12 | 32.69 |   80.72 |  27.14 |  25.31 |  27.97 | 0 |false |
| -1094795586 | 38.98 | 41.05 | 42.90 |   80.97 |  25.10 |  28.89 |  26.90 | 0 |false |
| -1094795586 | 41.51 | 36.93 | 27.25 |   84.63 |  28.20 |  26.71 |  25.04 | 0 |false |
| -1094795586 | 34.26 | 38.11 | 38.12 |   85.65 |  25.29 |  25.36 |  29.13 | 1 |false |
| -1094795586 | 39.53 | 32.12 | 36.57 |   87.61 |  30.32 |  25.23 |  25.53 | 1 |false |
| -1094795586 | 38.71 | 30.54 | 42.49 |   88.91 |  25.38 |  26.17 |  26.78 | 0 |false |
| -1094795586 | 41.86 | 28.98 | 27.12 |   89.35 |  25.24 |  26.22 |  27.12 | 2 |false |
| -1094795586 | 40.02 | 32.53 | 42.07 |   92.33 |  27.96 |  28.92 |  28.10 | 0 |false |
| -1094795586 | 30.75 | 35.74 | 31.85 |   93.16 |  27.41 |  31.54 |  29.18 | 1 |false |
| -1094795586 | 33.26 | 30.19 | 39.13 |   93.79 |  33.26 |  29.69 |  26.00 | 1 |false |
| -1094795586 | 35.96 | 43.15 | 44.64 |   94.37 |  31.87 |  29.75 |  26.51 | 1 |false |
| -1094795586 | 37.16 | 36.28 | 31.48 |   95.60 |  27.49 |  25.84 |  31.01 | 1 |false |
| -1094795586 | 38.45 | 39.17 | 44.76 |   97.39 |  30.48 |  27.18 |  27.96 | 1 |false |
| -1094795586 | 41.35 | 40.09 | 28.33 |   97.64 |  27.24 |  29.51 |  28.33 | 1 |false |
| -1094795586 | 39.23 | 33.25 | 28.49 |  100.96 |  31.48 |  31.87 |  28.49 | 1 |false |
